tytuł ogłoszenia,link,lokalizacja,powierzchnia,cena,cena za metr,czynsz,liczba pokoi,rodzaj budynku,rynek,ogrzewanie,piętro,stan wykończenia,forma własności,dostępne od,typ ogłoszeniodawcy,informacje dodatkowe,rok budowy,winda,materiał budynku,okna,certyfikat energetyczny,wyposażenie,zabezpieczenia,media,źródło
,https://www.otodom.pl/pl/oferta/rejtana-park-3-pokoje-68-80-m-balkon-garaz-ID4ntre,,68.8,639840.0,9300.0,,3.0,apartamentowiec,pierwotny,miejskie,5/8,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, pom. użytkowe",2023,tak,silikat,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon",,otodom
,https://www.otodom.pl/pl/oferta/kopernika-15-m4-75-53-mkw-nowa-inwestycja-ID4jXuE,,75.53,1034761.0,13700.0,,4.0,loft,pierwotny,miejskie,3/4,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe",2023,tak,silikat,aluminiowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon",,otodom
,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-z-tarasem-i-ogrodkiem-ID4rjz3,,80.5,795000.0,9876.0,,3.0,blok,wtórny,miejskie,parter/4,do zamieszkania,pełna własność,brak informacji,prywatny,"ogródek, taras, garaż/miejsce parkingowe, piwnica",2006,nie,,plastikowe,,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka","system alarmowy, drzwi / okna antywłamaniowe, domofon / wideofon, rolety antywłamaniowe","telewizja kablowa, internet",otodom
,https://www.otodom.pl/pl/oferta/swietnie-skomunikowane-m3-ID4wjkr,,55.3,385000.0,6962.0,800.0,2.0,blok,wtórny,miejskie,2/4,do remontu,spółdzielcze wł. prawo do lokalu,2025-03-07,biuro nieruchomości,"balkon, garaż/miejsce parkingowe",,nie,cegła,plastikowe,,,,,otodom
,https://www.otodom.pl/pl/oferta/srebrzynska-park-iv-mieszkanie-4-pok-m87-ID4uSgQ,,83.26,,,,4.0,blok,pierwotny,inne,5/6,do wykończenia,pełna własność,2027-09-30,deweloper,"balkon, garaż/miejsce parkingowe, pom. użytkowe",2027,tak,,plastikowe,,,,"internet, telewizja kablowa, telefon",otodom
,https://www.otodom.pl/pl/oferta/60m2-na-sielskim-zielonym-olechowie-ID4uUis,,60.0,480000.0,8000.0,1150.0,3.0,blok,wtórny,miejskie,4/4,do zamieszkania,pełna własność,brak informacji,biuro nieruchomości,"balkon, oddzielna kuchnia",,nie,wielka płyta,plastikowe,,,,"telewizja kablowa, internet",otodom
,https://www.otodom.pl/pl/oferta/lodz-ul-gorna-37-m-2-pokoje-pelna-wlasnosc-ID4wji4,,37.0,279000.0,7541.0,750.0,2.0,blok,wtórny,miejskie,2/4,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"piwnica, oddzielna kuchnia",,nie,,plastikowe,,,,,otodom
,https://www.otodom.pl/pl/oferta/apartament-w-sercu-lodzi-ID4uZYD,,88.33,670000.0,7585.0,1240.0,3.0,kamienica,wtórny,miejskie,1,do zamieszkania,pełna własność,brak informacji,biuro nieruchomości,"piwnica, oddzielna kuchnia",1939,nie,cegła,drewniane,,,"drzwi / okna antywłamaniowe, domofon / wideofon",,otodom
,https://www.otodom.pl/pl/oferta/pierwsze-pietro-duzy-taras-zamkniete-osiedle-ID4wjfO,,74.13,799999.0,10792.0,700.0,3.0,apartamentowiec,wtórny,miejskie,1/3,do zamieszkania,pełna własność,brak informacji,biuro nieruchomości,"taras, garaż/miejsce parkingowe",2014,tak,pustak,plastikowe,,"meble, lodówka, piekarnik, zmywarka, kuchenka",,,otodom
,https://www.otodom.pl/pl/oferta/wolczanska-248-mieszkanie-4-pok-b-11-ID4uBxs,,88.83,,,,4.0,blok,pierwotny,miejskie,2/5,do wykończenia,pełna własność,2026-02-28,deweloper,"balkon, garaż/miejsce parkingowe",2026,tak,,plastikowe,,,,"internet, telewizja kablowa, telefon",otodom
,https://www.otodom.pl/pl/oferta/nowa-strycharska-2-1-promocja-ID4rPHo,,27.78,31502520.0,11340.0,,1.0,,pierwotny,brak informacji,2,brak informacji,brak informacji,brak informacji,deweloper,,2026,tak,,,,,,,otodom
,https://www.otodom.pl/pl/oferta/albo-2-pokoje-albo-zrobisz-3-pokoje-ID4wjfN,,48.05,365000.0,7596.0,600.0,2.0,blok,wtórny,miejskie,4/11,do remontu,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, piwnica, oddzielna kuchnia",1980,tak,wielka płyta,plastikowe,,,,,otodom
,https://www.otodom.pl/pl/oferta/osiedle-lavinova-mieszkanie-5b4-ogrodek-80-m-ID4lwrd,,82.06,709000.0,8640.0,,4.0,,pierwotny,brak informacji,1/1,do wykończenia,pełna własność,brak informacji,deweloper,"ogródek, taras, garaż/miejsce parkingowe",2024,nie,,,,,,"internet, telefon",otodom
,https://www.otodom.pl/pl/oferta/elegancka-kawalerka-blisko-parku-ID4wjcZ,,31.95,333470.0,10437.0,0.0,1.0,blok,pierwotny,miejskie,parter/10,do wykończenia,pełna własność,2024-12-31,biuro nieruchomości,"taras, garaż/miejsce parkingowe",2024,tak,,,,,"drzwi / okna antywłamaniowe, domofon / wideofon","telefon, internet",otodom
,https://www.otodom.pl/pl/oferta/mieszkanie-41m2-na-dabrowie-ID4wjaR,,40.6,320000.0,7882.0,730.0,2.0,,wtórny,brak informacji,1,do wykończenia,brak informacji,brak informacji,biuro nieruchomości,,,nie,,,,,,,otodom
,https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-super-okazja-ID4wj7o,,39.5,279000.0,7063.0,632.0,1.0,blok,wtórny,miejskie,3/3,do zamieszkania,spółdzielcze wł. prawo do lokalu,2025-03-08,biuro nieruchomości,"balkon, piwnica, oddzielna kuchnia",1959,nie,cegła,plastikowe,A,"lodówka, piekarnik, kuchenka",,,otodom
,https://www.otodom.pl/pl/oferta/kawalerka-inwestycyjna-roi-9-ID4wj5j,,23.0,207000.0,9000.0,490.0,1.0,kamienica,wtórny,miejskie,1/3,do zamieszkania,pełna własność,2025-03-07,biuro nieruchomości,,,nie,cegła,plastikowe,,"meble, lodówka, pralka, telewizor",,"telefon, internet, telewizja kablowa",otodom
,https://www.otodom.pl/hpr/pl/oferta/nowoczesne-2-pok-diasfera-centrum-ID4uYXS,,40.25,562800.0,13983.0,450.0,2.0,apartamentowiec,wtórny,miejskie,4/6,do zamieszkania,pełna własność,2023-03-07,biuro nieruchomości,,2021,tak,inny,plastikowe,,"meble, lodówka, piekarnik, zmywarka, kuchenka",,,otodom
,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-w-tobaco-park-ID4wj4D,,44.8,582000.0,12991.0,500.0,2.0,blok,pierwotny,miejskie,2,do zamieszkania,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe",2024,tak,,,,"meble, piekarnik, kuchenka, klimatyzacja","drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet",otodom
,https://www.otodom.pl/pl/oferta/przy-lodzkim-metrze-idealne-na-wynajem-ogrodek-9m2-ID4wj0u,,28.0,286000.0,10214.0,,1.0,blok,pierwotny,miejskie,parter/6,do wykończenia,brak informacji,brak informacji,biuro nieruchomości,"garaż/miejsce parkingowe, pom. użytkowe",,tak,,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon, rolety antywłamaniowe","telewizja kablowa, internet",otodom
,https://www.otodom.pl/pl/oferta/okazja-i-etap-tuwima-apartments-odbior-na-maj-ID4we5v,,40.0,419000.0,10475.0,,2.0,apartamentowiec,pierwotny,miejskie,4/9,do wykończenia,brak informacji,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, piwnica",2025,tak,cegła,plastikowe,A+,,"system alarmowy, domofon / wideofon, rolety antywłamaniowe","telewizja kablowa, internet",otodom
,https://www.otodom.pl/pl/oferta/politechnika-mega-rabat-wrocilo-balkon-0-pcc-eng-ID4wj08,,42.0,423000.0,10071.0,,2.0,blok,pierwotny,miejskie,1/8,do wykończenia,brak informacji,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe",,tak,,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet",otodom
,https://www.otodom.pl/pl/oferta/gotowe-ogrodek-12m-10-min-manufaktura-okazja-0-pcc-ID4wiZK,,38.0,373000.0,9816.0,,2.0,blok,pierwotny,miejskie,parter/10,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,"balkon, ogródek, garaż/miejsce parkingowe, oddzielna kuchnia",,tak,,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon, rolety antywłamaniowe","telewizja kablowa, internet",otodom
,https://www.otodom.pl/pl/oferta/osiedle-preciosa-2-pok-ID4wdDP,,41.43,399000.0,9631.0,,2.0,apartamentowiec,wtórny,miejskie,2/3,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,"taras, garaż/miejsce parkingowe",2024,tak,inny,plastikowe,,,,"telewizja kablowa, internet",otodom
,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-91m2-balkon-ID4usWB,,91.97,,,,4.0,,pierwotny,brak informacji,3/8,do wykończenia,pełna własność,2026-02-15,deweloper,"balkon, garaż/miejsce parkingowe",2026,tak,,,,,,,otodom
,https://www.otodom.pl/pl/oferta/cieple-kapcie-w-pakiecie-ID4wiYS,,51.0,459000.0,9000.0,750.0,2.0,,wtórny,miejskie,parter/11,do zamieszkania,spółdzielcze wł. prawo do lokalu,brak informacji,biuro nieruchomości,"garaż/miejsce parkingowe, piwnica, oddzielna kuchnia",1980,tak,wielka płyta,plastikowe,,"meble, lodówka, piekarnik, zmywarka, kuchenka",,,otodom
,https://www.otodom.pl/pl/oferta/gotowe-duzy-salon-wrocilo-balkon-0-pcc-i-prowizji-ID4wiZt,,80.0,683200.0,8540.0,,4.0,blok,pierwotny,miejskie,1/10,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, pom. użytkowe",,tak,,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet",otodom
,https://www.otodom.pl/pl/oferta/przytulne-mieszkanie-z-widokiem-na-zielen-ID4tsIX,,45.0,555000.0,12333.0,500.0,2.0,blok,wtórny,gazowe,2/2,do zamieszkania,pełna własność,brak informacji,prywatny,"balkon, garaż/miejsce parkingowe",2018,nie,silikat,plastikowe,,"zmywarka, lodówka, piekarnik, kuchenka","drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet",otodom
,https://www.otodom.pl/pl/oferta/2-pokoje-47mkw-pod-klucz-teofilow-ID4wiUh,,47.0,435000.0,9255.0,550.0,2.0,,wtórny,miejskie,9/10,brak informacji,spółdzielcze wł. prawo do lokalu,2025-03-07,biuro nieruchomości,"balkon, pom. użytkowe",1972,tak,wielka płyta,,,"piekarnik, lodówka, zmywarka","drzwi / okna antywłamaniowe, domofon / wideofon",,otodom
,https://www.otodom.pl/pl/oferta/nowe-4-pokoje-uni-medyczny-manufaktura-ID4wiTm,,54.0,524588.0,9715.0,,4.0,apartamentowiec,pierwotny,miejskie,1/4,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,"balkon, taras, garaż/miejsce parkingowe, pom. użytkowe",2026,tak,,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet",otodom
,https://www.otodom.pl/pl/oferta/nowe-3-pokoje-uni-medyczny-manufaktura-ID4wiT9,,53.03,502724.0,9480.0,,3.0,apartamentowiec,pierwotny,miejskie,1/4,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,"balkon, taras, garaż/miejsce parkingowe, pom. użytkowe",2026,tak,,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet",otodom
,https://www.otodom.pl/pl/oferta/okazja-3-pok-61-89m-rabat-148-536-zl-ID4wiTb,,61.89,563199.0,9100.0,,3.0,apartamentowiec,pierwotny,miejskie,1,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, piwnica, pom. użytkowe",,tak,pustak,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet, telefon",otodom
,https://www.otodom.pl/pl/oferta/nowe-2-pokoje-uni-medyczny-manufaktura-ID4wiSZ,,41.0,406600.0,9917.0,,2.0,apartamentowiec,pierwotny,miejskie,brak informacji,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,"balkon, taras, garaż/miejsce parkingowe, pom. użytkowe",2026,tak,,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet",otodom
,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-48m2-balkon-bezposrednio-ID4uexj,,48.0,478200.0,9963.0,,2.0,,pierwotny,brak informacji,3/7,do wykończenia,pełna własność,2026-08-15,deweloper,"balkon, garaż/miejsce parkingowe",2026,tak,,,,,,,otodom
,https://www.otodom.pl/pl/oferta/nowe-2-pokoje-uni-medyczny-manufaktura-ID4wiSS,,33.0,337305.0,10221.0,,2.0,apartamentowiec,pierwotny,miejskie,brak informacji,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,"balkon, taras",2026,tak,,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet",otodom
,https://www.otodom.pl/pl/oferta/dabrowa-3-pokoje-przy-parku-podolskim-ID4wiQE,,48.0,464000.0,9667.0,390.0,3.0,blok,wtórny,miejskie,parter/4,do zamieszkania,spółdzielcze wł. prawo do lokalu,brak informacji,biuro nieruchomości,"garaż/miejsce parkingowe, piwnica, oddzielna kuchnia",1980,nie,wielka płyta,plastikowe,,"meble, lodówka, zmywarka, kuchenka",,,otodom
,https://www.otodom.pl/pl/oferta/gotowe-2-pokoje-pod-najem-obok-manufaktury-ID4wiNM,,39.0,383900.0,9844.0,,2.0,blok,pierwotny,miejskie,brak informacji,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, pom. użytkowe",,nie,cegła,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet, telefon",otodom
,https://www.otodom.pl/pl/oferta/nowe-3-pokoje-garaz-komorka-dni-otwarte-ID4wiO2,,55.0,482900.0,8780.0,,3.0,blok,pierwotny,miejskie,brak informacji,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, pom. użytkowe",,tak,cegła,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet, telefon",otodom
,https://www.otodom.pl/pl/oferta/kawalerka-dla-inwestora-wysoki-stan-komorka-ID4wiNp,,26.0,261000.0,10038.0,,1.0,blok,pierwotny,miejskie,brak informacji,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, pom. użytkowe",,tak,cegła,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet, telefon",otodom
,https://www.otodom.pl/pl/oferta/nowa-kawalerka-uni-medyczny-manufaktura-ID4wiS3,,26.0,269360.0,10360.0,,1.0,apartamentowiec,pierwotny,miejskie,brak informacji,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,"balkon, taras",2026,tak,,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet",otodom
,https://www.otodom.pl/pl/oferta/kawalerka-w-bloku-z-winda-na-julianowie-ID4wiM2,,30.0,325000.0,10833.0,400.0,1.0,blok,wtórny,miejskie,4/11,do zamieszkania,pełna własność,2025-03-07,biuro nieruchomości,"piwnica, pom. użytkowe",1975,tak,,plastikowe,,,,"telefon, internet, telewizja kablowa",otodom
,https://www.otodom.pl/pl/oferta/scisle-centrumok-deptaku-na-piotrkowskiej-ID4wiJl,,38.0,354500.0,9329.0,,2.0,apartamentowiec,pierwotny,miejskie,brak informacji,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, taras",2025,tak,cegła,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon",,otodom
,https://www.otodom.pl/pl/oferta/scisle-centrumok-deptaku-na-piotrkowskiej-ID4wiJE,,41.0,371300.0,9056.0,,2.0,apartamentowiec,pierwotny,miejskie,1/6,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, taras, garaż/miejsce parkingowe",2025,tak,cegła,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon",,otodom
,https://www.otodom.pl/pl/oferta/scisle-centrumok-deptaku-na-piotrkowskiej-ID4wiJ2,,54.2,465600.0,8590.0,,3.0,apartamentowiec,pierwotny,miejskie,2/6,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, taras, garaż/miejsce parkingowe, piwnica, pom. użytkowe",2025,tak,cegła,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon",,otodom
,https://www.otodom.pl/pl/oferta/oddany-blokmanufaktura2-pokojerabat-ID4wiIP,,32.0,328300.0,10259.0,,2.0,apartamentowiec,pierwotny,miejskie,brak informacji,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, taras, garaż/miejsce parkingowe",2024,tak,cegła,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon",,otodom
,https://www.otodom.pl/pl/oferta/oddany-blokmanufakturagaraz-5-000-ID4wiIE,,39.0,384600.0,9862.0,,2.0,apartamentowiec,pierwotny,miejskie,1/10,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, taras, garaż/miejsce parkingowe",2024,tak,cegła,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon",,otodom
,https://www.otodom.pl/pl/oferta/uniwersytet-manufakturajuz-za-kilka-miesiecy-ID4wiI9,,26.0,258850.0,9956.0,,1.0,apartamentowiec,pierwotny,miejskie,brak informacji,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, taras",2025,tak,cegła,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon",,otodom
,https://www.otodom.pl/pl/oferta/oddany-blokmanufakturagaraz-5-000-ID4wiIn,,80.0,661500.0,8269.0,,,apartamentowiec,pierwotny,miejskie,brak informacji,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, taras, garaż/miejsce parkingowe, piwnica, pom. użytkowe",2024,tak,cegła,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon",,otodom
,https://www.otodom.pl/pl/oferta/uniwersytet-manufaktura3-pokgaraz-5-000-ID4wiHP,,44.1,425200.0,9642.0,,3.0,apartamentowiec,pierwotny,miejskie,1/4,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, taras, garaż/miejsce parkingowe, piwnica, pom. użytkowe",2025,tak,cegła,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon",,otodom
,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-w-nowym-centrum-lodzi-ID4wiEY,,38.41,465500.0,12119.0,,2.0,apartamentowiec,pierwotny,miejskie,2,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, pom. użytkowe",,nie,,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet, telefon",otodom
,https://www.otodom.pl/pl/oferta/uniwersytet-manufaktura2-pokgaraz-5-000-ID4wiHZ,,40.1,389900.0,9723.0,,2.0,apartamentowiec,pierwotny,miejskie,brak informacji,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, taras, garaż/miejsce parkingowe, piwnica, pom. użytkowe",2025,tak,cegła,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon",,otodom
,https://www.otodom.pl/pl/oferta/mieszkanie-38-69-m-lodz-ID4wiF1,,38.69,452673.0,11700.0,,2.0,apartamentowiec,pierwotny,miejskie,9/9,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, taras, garaż/miejsce parkingowe, piwnica, pom. użytkowe",2025,tak,silikat,plastikowe,,,,"telewizja kablowa, internet",otodom
,https://www.otodom.pl/pl/oferta/uniwersytet-manufaktura3-pokgaraz-5-000-ID4wiHj,,51.0,470100.0,9218.0,,3.0,apartamentowiec,pierwotny,miejskie,brak informacji,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, taras, garaż/miejsce parkingowe, piwnica, pom. użytkowe",2025,tak,cegła,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon",,otodom
,https://www.otodom.pl/hpr/pl/oferta/okazja-i-etap-tuwima-apartments-odbior-na-maj-ID4we5v,,40.0,419000.0,10475.0,,2.0,apartamentowiec,pierwotny,miejskie,4/9,do wykończenia,brak informacji,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, piwnica",2025,tak,cegła,plastikowe,A+,,"system alarmowy, domofon / wideofon, rolety antywłamaniowe","telewizja kablowa, internet",otodom
,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-w-nowym-centrum-lodzi-ID4wiEy,,54.28,596000.0,10980.0,,3.0,apartamentowiec,pierwotny,miejskie,2,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, pom. użytkowe",,nie,,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet, telefon",otodom
,https://www.otodom.pl/pl/oferta/mieszkanie-26-m-lodz-ID4wiEu,,26.0,333765.0,12837.0,,2.0,apartamentowiec,pierwotny,miejskie,1/7,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, taras",,tak,silikat,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet",otodom
,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-w-nowym-centrum-lodzi-ID4wiDJ,,29.69,376000.0,12664.0,,1.0,apartamentowiec,pierwotny,miejskie,2,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, pom. użytkowe",,nie,,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet, telefon",otodom
,https://www.otodom.pl/pl/oferta/mieszkanie-44-21-m-lodz-ID4wiDK,,44.21,400874.0,9067.0,,2.0,apartamentowiec,pierwotny,miejskie,brak informacji,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,"balkon, ogródek, taras, garaż/miejsce parkingowe, piwnica, pom. użytkowe",2025,tak,silikat,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet",otodom
,https://www.otodom.pl/pl/oferta/zenit-3d-mieszkanie-2-pok-36-ID4uWet,,46.15,425641.0,9223.0,,2.0,blok,pierwotny,inne,4/8,do wykończenia,pełna własność,2025-12-30,deweloper,"balkon, garaż/miejsce parkingowe, pom. użytkowe",2025,tak,,plastikowe,,,,,otodom
,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-w-nowym-centrum-lodzi-ID4wiDr,,34.21,421000.0,12306.0,,2.0,apartamentowiec,pierwotny,miejskie,2,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, pom. użytkowe",,nie,,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet, telefon",otodom
,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-w-nowym-centrum-lodzi-ID4wiEa,,31.93,392000.0,12277.0,,2.0,apartamentowiec,pierwotny,miejskie,2,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, pom. użytkowe",,nie,,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet, telefon",otodom
,https://www.otodom.pl/pl/oferta/gotowe-mieszkaniegaraz-5-000-zltaras-9m2-ID4wiDk,,79.44,500092.0,8326.0,,4.0,apartamentowiec,pierwotny,miejskie,1/10,brak informacji,brak informacji,2025-03-01,biuro nieruchomości,"balkon, taras, garaż/miejsce parkingowe, piwnica, pom. użytkowe",2024,tak,pustak,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet",otodom
,https://www.otodom.pl/pl/oferta/luksusowa-oaza-spokoju-dla-ciebie-ID4ro6o,,89.9,718360.0,7991.0,1080.0,3.0,apartamentowiec,wtórny,miejskie,parter/4,do zamieszkania,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe",2011,tak,,plastikowe,,"meble, piekarnik, lodówka, pralka, telewizor, zmywarka, klimatyzacja",,"internet, telewizja kablowa",otodom
,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-w-nowym-centrum-lodzi-ID4wiCJ,,60.64,636000.0,10488.0,,4.0,apartamentowiec,pierwotny,miejskie,2,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, pom. użytkowe",,nie,,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet, telefon",otodom
,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-w-nowym-centrum-lodzi-ID4wiD9,,32.04,383500.0,11969.0,,2.0,apartamentowiec,pierwotny,miejskie,2,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, pom. użytkowe",,nie,,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet, telefon",otodom
,https://www.otodom.pl/pl/oferta/narozne-2-pokojowe-mieszkanie-loggia-1-pietro-ID4wiwF,,37.84,367048.0,9700.0,0.0,2.0,,pierwotny,brak informacji,1/6,do wykończenia,brak informacji,brak informacji,biuro nieruchomości,,,nie,,,,,,,otodom
,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-w-nowym-centrum-lodzi-ID4wisY,,54.74,582500.0,10641.0,,3.0,apartamentowiec,pierwotny,miejskie,2,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, pom. użytkowe",,nie,,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet, telefon",otodom
,https://www.otodom.pl/pl/oferta/dwa-pokoje-na-julianowie-ID4wikr,,46.0,414000.0,9000.0,468.0,2.0,,wtórny,brak informacji,4/11,do zamieszkania,pełna własność,2025-03-07,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, piwnica, pom. użytkowe",1970,nie,,plastikowe,,,,,otodom
,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-w-nowym-centrum-lodzi-ID4witl,,63.9,685000.0,10720.0,,4.0,apartamentowiec,pierwotny,miejskie,2,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, pom. użytkowe",,nie,,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet, telefon",otodom
,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-w-nowym-centrum-lodzi-ID4witP,,36.03,431000.0,11962.0,,2.0,apartamentowiec,pierwotny,miejskie,2,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, pom. użytkowe",,nie,,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet, telefon",otodom
,https://www.otodom.pl/pl/oferta/swietne-mieszkanie-w-centrum-lodzi-gdanska-72-ID4witq,,31.32,275000.0,8780.0,,2.0,kamienica,wtórny,miejskie,1/2,do remontu,pełna własność,brak informacji,biuro nieruchomości,,,nie,cegła,plastikowe,A,,,,otodom
